perfume_id,brand,name,old_price,old_price_THB,new_price,new_price_THB,ml,concentration,department,scents,base_note,middle_note,item_rating,seller,seller_rating,num_seller_ratings
595,ANGEL SCHLESSER,Schlesser Essential,320,10569.6,165.4,5463.162,100,EDT,Men,Fruity,"Leather, Tonka Bean, Musk, Cedar","Cinnamon, Coffee, Violet Leaf",4.3,top langri,3.7,347
596,Dunhill,Desire Extreme,230,7596.9,114.75,3790.1925,100,EDT,Men,Spicy,"Amber, Musk",Evergreen Cypress,4.9,AMLAQ,3.9,135
597,GUCCI,Flora,275,9083.25,179.8,5938.794,50,EDT,Women,Citrus,Patchouli,"Gardenia, Plumeria",4.5,AMLAQ,3.9,135
598,HUGO BOSS,Just Different,352,11626.56,144.25,4764.5775,125,EDT,Men,Spicy,"Cashmeran, Fir","Freesia, Basil",5,Perfume Ports,3.6,113
599,Ajmal,Alf Laila O Laila,222,7332.66,153.3,5063.499,60,EDP,Unisex,Woody,Musky Woody,Floral Spicy,5,noon,4.2,98.1K
600,PRADA,Amber,399,13178.97,252.05,8325.2115,100,EDT,Men,Arabian,"Neroli, Orange Blossom, Earthy Vetiver, Saffron","Patchouli, Tonka Bean, Lovely Vanilla",5,noon,4.2,98.1K
601,COACH,Floral,337,11131.11,165.75,5474.7225,90,EDP,Women,Floral,"Patchouli, Woody Notes, Musk","Tea Rose, Jasmine Sambac, Gardenia",5,noon,4.2,98.1K
602,Roberto Cavalli,Uomo,452,14929.56,134.95,4457.3985,100,EDT,Men,Floral,"Cedar, Patchouli, Tonka Bean","Honey, Lavender",4.6,noon100 %  genuine product,3.6,98.1K
603,DIESEL,Plus Plus Feminine,99,3269.97,41,1354.23,75,EDT,Women,Oriental,"Musk, Sandalwood, Virginia Cedar, Amber, Nutmeg, Vanille, Orris Root","Jasmine, Coconut, Magnolia, Orchid, Lily, Cherry, Big Strawberry, Red Apple, Milk",4.4,KAYA,4.3,4K
604,DORALL COLLECTION,Classic Black,9,297.27,8.8,290.664,100,EDT,Men,Fresh,"Chocolate,cashmere Wood, Patchouli, Tonka Bean","Basil, Verbena , Lavender",4,the beauty,3.6,538
605,Calvin Klein,Beauty,380,12551.4,115,3798.45,100,EDP,Women,Floral,"Vanilla, Musk, Sandalwood, Guaiac Wood, Amber","Cardamom, Pepper, Flowers",5,Star.perfume,3.9,537
606,MONTBLANC,Emblem ED,22.4,739.872,22.4,739.872,5,EDT,Men,Spicy,"Woodsy, Tonka Bean","Violet Leaf, Cinnamon",4.8,Star.perfume,3.9,537
607,CAROLINA HERRERA,212 Sexy,420,13872.6,151,4987.53,100,EDP,Women,Floral,"Cotton Candy,Musk,Sandalwood,Vanilla","Gardenia,Geranium",4.7,Al-Najm,3.7,347
608,BURBERRY,Brit Rhythm,360,11890.8,119.95,3961.9485,90,EDT,Men,Woody,"Cedarwood, Tonka Bean","Black Leather, Patchouli, Styrax",4,hadayiq baris,3.8,122
609,LANVIN,Oxygene,206,6804.18,116,3831.48,75,EDP,Women,Floral,"White Musk, Sandalwood","Rose, Milk, Gardenia",4.3,Dior Fragrances,3.9,69
610,HUGO BOSS,Boss,375,12386.25,105,3468.15,100,EDT,Men,Woody,"Sandalwood, Vetiver, Cedarwood, Vanilla","Geranium, Cinnamon, Cloves",4.7,Acacia Rose,4.4,77
611,Sedr Al-Khaleej Perfumes,Love Touch Body Sp,12.9,426.087,12.9,426.087,125,EDT,Women,Floral,"Leather,Musk","Tiare Flower,Rose",5,noon,4.2,98.1K
612,S.T.Dupont,Essence Pure,202,6672.06,86.2,2847.186,100,EDT,Men,Citrus,"cypress, amber, musk, cedar","iris, lavender, bamboo",5,Perfume Ports,3.9,537
613,Genie,London Burberry,18,594.54,16,528.48,25,EDP,Women,Floral,"Wood, Musk","Jasmine, Tiare Flower, Soft Peony",4.9,Parisian Store,3.9,425
614,CAROLINA HERRERA,212 Vip,363,11989.89,160,5284.8,100,EDT,Men,Vanilla,"King Wood, Salty Amber, Tonka Beans","Chilled Vodka, Hot Ginger, Slice Of Apple",5,Al-Najm,3.7,347
615,HUGO BOSS,Bottled Night,375,12386.25,170.45,5629.9635,100,EDT,Men,Woody,"Louro Amarelo Wood, Sandalwood, Musky Notes","Cardamom, African Violet, Jasmine",4.5,top langri,3.7,347
616,Emper,Tool Box,88,2906.64,54.95,1814.9985,100,EDT,Men,Oriental,"Geranium, Amber, White Musks","Patchouli, Vetiver, Lavender",5,Golen Dream,3.8,88
617,Shiseido,Zen,597,19718.91,260,8587.8,100,EDP,Women,Floral,"Patchouli, Cedarwood, Skin Musk, White Musk, Marine, Amber, Incense","Freesia, Gardenia, Red Apple, Violet, Lily Of The Valley, Hyacinth, Chinese Rose, Lotus Flower",5,Faces,3.9,61
618,Juicy Couture,Viva La Juicy,355,11725.65,144,4756.32,100,EDP,Women,Floral,"Amber, Caramel, Praline, Sandalwood, Vanilla","Honeysuckle, Gardenia, Jasmine",4.7,aRt Ti Ci,3.9,41
619,CAROLINA HERRERA,212 S**Y,420,13872.6,183.25,6052.7475,100,EDP,Women,Floral,"Bergamot, Gardenia, Pelargonium, Cotton Candy, Flowers","Pelargonium, Cotton Candy, Flowers",5,noon,4.2,98.1K
620,Sedr Al-Khaleej Perfumes,Eghra Perfume,42.8,1413.684,42.8,1413.684,9,Oil,Women,Jasmine,"Jasmine, Amber, Balsamic","Fruity, Incense, Woody",4,noon,4.2,98.1K
621,COACH,Floral,357,11791.71,173.6,5734.008,90,EDP,Women,Floral,"Musk, Patchouli, Sandalwood, Vanilla, Woody Notes","Gardenia, Hedione, Jasmine Sambac, Tea Rose",4.6,noon,4.2,98.1K
622,MONTBLANC,Lady Emblem,410,13542.3,155,5119.65,75,EDP,Women,Floral,"Musk, Raspberry","Sandalwood, Patchouli, Rosewood",5,noon,4.2,98.1K
623,jennifer lopez,Still,330,10899.9,107.8,3560.634,100,EDP,Women,Floral,"Amber, Orris, Sandalwood","Honeysuckle, Orange Tree Blossom, Pink Freesia",4.8,noon,4.2,98.1K
624,TOM FORD,Black Orchid,495,16349.85,211,6969.33,50,EDP,Women,Spicy,"Incense,Lotus,Patchouli,Sandalwood,Vanilla,Vetiver","Black Orchid,Fruity Notes,Tuberose",5,Number One,3.7,347
625,Dolce & Gabbana,Pour Femme,356,11758.68,165,5449.95,100,EDP,Women,Floral,"Marshmallow, Sandalwood, Vanilla","Jasmine, Orange Blossom",5,hadayiq baris,3.8,122
626,NARCISO RODRIGUEZ,Pure Musc,494,16316.82,307.25,10148.4675,100,EDP,Women,Floral,Cashmeran,Flower,5,Grass gulf,4.2,20
627,HUGO BOSS,Boss Bottled Man Of Today,487,16085.61,177,5846.31,100,EDT,Men,Woody,"Vanilla, Sandalwood, Vetiver, Cedarwood, Olivewood, Amber-like-notes, Musk-like-notes","Geranium, Cinnamon, Cloves",4.1,Acacia Rose,4.4,5
628,GUCCI,Flora,505,16680.15,196.2,6480.486,75,EDT,Women,Citrus,"Patchouli, Sandalwood","Rose, Osmanthus",5,noon,4.2,98.1K
629,Dolce & Gabbana,The One,350,11560.5,189.6,6262.488,100,EDT,Men,Spicy,"Amber, Cedar, Toacco","Ginger, Orange Blossom, Cardamom",4.3,noon,4.2,98.1K
630,Calvin Klein,Beauty,145,4789.35,110,3633.3,100,EDP,Women,Floral,Virginia Cedar,Jasmine,5,Star.perfume,4.2,537
631,CAROLINA HERRERA,Good Girl,480,15854.4,242.5,8009.775,50,EDP,Women,Arabian,"Tonka Bean, Cacao, Vanilla, Praline, Sandalwood, Amber, Cashmere Wood, Musk, Patchouli, Cinnamon, Cedar","Tuberose, Jasmine Sambac, Orris, Orange Blossom, Bulgarian Rose",4.6,Star.perfume,3.9,537
632,VERSACE,Versace Pour Homme,405,13377.15,163.55,5402.0565,100,EDT,Men,Fresh,"Amber, Tonka Beans, Musk","Geranium, Clary Sage, Blue Hyacinth",4.7,King-Perfume,3.6,450
633,CHANEL,Chance Eau Tendre,1220,40296.6,288.15,9517.5945,100,EDT,Women,Floral,"Amber, Cedar, Musk","Hyacinth, Iris, Jasmine",3.5,hadayiq baris,3.8,122
634,Ajmal,Wisal,79,2609.37,60,1981.8,50,EDP,Unisex,Floral,"Floral, Musky","Spicy, Floral",5,alkhalijiah  perfume,3.5,88
635,CAROLINA HERRERA,212 Wild Party,232.95,7694.3385,232.95,7694.3385,80,EDP,Women,Floral,"Musk, Woody Accord","Orange Blossom, Sun Rose, Orchid",4.5,Number One,3.8,66
636,Estee Lauder,Modern Muse Chic,472,15590.16,275,9083.25,100,EDP,Women,Woody,"Cashmere Wood, Agarwood (Oud), Labdanum, Patchouli, Ebony Tree, Musk, Madagascar Vanilla, Suede","Jasmine Sambac, Tuberose, Lily",4.5,Faces,3.9,61
637,HUGO BOSS,Boss Orange,339,11197.17,112.7,3722.481,75,EDT,Women,Woody,"Sandalwood, Olive Tree, Vanilla","White Flowers, African Orange Flower",5,noon,4.2,98.1K
638,Dolce & Gabbana,K,338,11164.14,269,8885.07,100,EDT,Men,Woody,"Blood Orange, Pressed Sicilian Lemon, Juniper Berries","Pimento, Clary Sage, Geranium, Lavandin",4.1,Grass gulf,3.7,98
639,Mancera,Roses Vanille,390,12881.7,229,7563.87,120,EDP,Women,Oriental,"Sugar, Vanilla, Cedar, White Musk","Rose, Sugar",4,noon,4.2,98.1K
640,DORALL COLLECTION,Lady Dorall,14.75,487.1925,14.75,487.1925,100,EDT,Women,Spicy,"Apricot, amber, lemon tree","Lily, jasmine, rose",4,Princess of beauty,3.8,467
641,Aramis,Brown,161,5317.83,104,3435.12,110,EDT,Men,Floral,"Leather, Oakmoss, Amber","Pelargonium, Patchouli, Vetiver, Sandalwood",4,top langri,3.7,347
642,Mancera,Red,711,23484.33,365,12055.95,120,EDP,Unisex,"Woody, Spicy","Tobacco, Amber, Guaiac Wood, Sandalwood, Haitian Vetiver, Madagascar Vanilla, White Musk","Patchouli, Jasmine",4.9,top langri,3.7,347
643,GIORGIO ARMANI,Acqua Di Gio,480,15854.4,195.6,6460.668,100,EDT,Men,Citrus,"Musk, Sandalwood","Hyacinth, Jasmine, Rose, Lily",4.2,hadayiq baris,3.8,122
644,MOSCHINO,Cheap And Chic,203,6705.09,184.7,6100.641,100,EDT,Women,Floral,"Tonka Bean, Orchid, Sandalwood Vetiver, Iris Ambergris","Cyclamen, Rose Water, Lily Peony, Violet Jasmine",5,Parvant Store,3.8,76
645,CARTIER,Declaration,460,15193.8,101.6,3355.848,100,EDT,Men,Spicy,"Leather, Amber, Tea, Tahitian Vetiver, Oak Moss, Cedar","Iris, Ginger, Cinnamon, Pepper, Juniper, Orris Root, Jasmine, Guatemalan Cardamom",4.5,Number One,3.5,98
646,BURBERRY,My Burberry,700,23121,197.95,6538.2885,90,EDP,Women,"Floral, Oriental","Damascus, Centifolia Rose","Geranium, Freesia Flowers, Golden Quince",4.7,Grass gulf,3.7,135
647,joop,Homme,223,7365.69,55,1816.65,125,EDT,Men,Citrus,"Vanilla, tonka bean, patchouli, sandalwood","Jasmine, lily of the valley, heliotrope, cinnamon",4.4,hadayiq baris,3.8,122
648,Jacques Bogart,One Man Show,40.55,1339.3665,40.55,1339.3665,100,EDT,Men,Woody,"Sandalwood, Tonka Bean, Amber, Coconut, Vanilla, Oak Moss, Cedar, Styrax","Labdanum, Nutmeg, Spices, Carnation, Patchouli, Jasmine, Vetiver, Rose, Pine Tree Needles, Geranium",4.5,Golden Perfumesعطر أصلي 100 %,3.6,111
649,Emper,Lady Presidente,118,3897.54,60.15,1986.7545,80,EDP,Women,Fruity,"Coconut, Musk, Sandalwood","Lotus, Water Lily, Raspberry, Star Apple",5,Golen Dream,3.5,88
650,NINA RICCI,Mademoiselle Ricci,295,9743.85,166.2,5489.586,80,EDP,Women,Spicy,"Violetwhite Wood, Musk, Amber, Cedar, Violet","Nerium Oleander, Rose Hip, Laurels",4,neo lek,3.5,88
651,CAROLINA HERRERA,212 VIP Rose,445,14698.35,135,4459.05,80,EDP,Women,Floral,"Woody Notes, White Musk, Amber",Peach Blossom,5,عالم المشاهير,3.8,66
652,CARON,Pour Un Homme De Caron,404,13344.12,176,5813.28,200,EDT,Men,Vanilla,Musk,Vanilla,3,Diorworld,3.5,63
653,CHOPARD,1000 Miglia,275,9083.25,153.3,5063.499,80,EDT,Men,Woody,"Amber, Woody Notes, Coffee","Violet, Green Grass, Asphalt, Leather",1,noon,4.2,98.1K
654,Rasasi,Oud Al-Mubakhar,40,1321.2,30.85,1018.9755,100,EDP,Men,Arabian,"Sandalwood, Tonka Bean, Musk, Patchouli","Turkish Rose, Violet, Geranium",4,noon,4.2,98.1K
655,GUCCI,Rush,489,16151.67,219.85,7261.6455,75,EDT,Women,Floral,"Vetiver, Patchouli, Vanilla","Jasmine, Damask Rose, Coriander",5,noon,4.2,98.1K
656,Rasasi,Shuhrah,144,4756.32,69.7,2302.191,90,EDP,Women,Floral,"Oud, Patchouli, Grey Amber, Musk","Iris, Jasmine, Lily of the Valley",5,noon,4.2,98.1K
657,BURBERRY,Touch,314,10371.42,154.95,5117.9985,100,EDP,Women,Floral,"Almonds,Cedar,Oakmoss,Tonka Beans,Vanilla","Jasmine,Lily,Lily Of The Valley,Peach,Peony,Raspberry,Tuberose",4,noon100  % original genuine product,4.2,98.1K
658,Marbert,Man Pure,114,3765.42,54.7,1806.741,125,EDT,Men,Citrus,"Oak Moss, Cedar, Sandalwood, Amber, Musk","Geranium, Jasmine, Lily Of The Valley, Majorjam, Coriander, Nutmeg",4.9,Rayhanti,3.5,88
659,J.CASANOVA,Plaisir,145,4789.35,75,2477.25,100,EDP,Women,Fresh,"Sandalwood, Musk, Vanilla Orchid, Cedar","Clove, Damascus Plum, Pear, Ylang -ylang",4.5,Tiffany,3.8,75
660,Lattafa,24 Carat Pure Gold,123,4062.69,46.5,1535.895,100,EDP,Unisex,Spicy,"Incense, Amber, Leather, Musk, Vanilla","Rose, Sandalwood",3.5,noon,4.2,98.1K
661,VERSACE,Eau Fraiche,363,11989.89,178.1,5882.643,100,EDT,Men,Woody,"Amber, Musk, Platanus, Saffron, Woody Notes","Cedar, Pepper, Sage",4.4,noon,4.2,98.1K
662,S.T.Dupont,Essence Pure,215,7101.45,74.35,2455.7805,100,EDT,Men,Woody,"Cypress, Amber, Musk, Cedar","Iris, Lavender, Bamboo",4.6,noon,4.2,98.1K
663,Mont Blanc,Legend,220,7266.6,141.95,4688.6085,100,EDT,Men,Spicy,"Sandalwood, Tonka,, Evernyl","Dried Fruit, Oakmoss Fused With Geranium, Rose, Apple",5,noon,4.2,98.1K
664,Calvin Klein,CK One,448,14797.44,107,3534.21,200,EDT,Men,Citrus,"Sandalwood, Amber, Musk, Cedar,, Oak moss","Nutmeg, Violet, Orris Root, Jasmine,, Lily-Of-The-Valley Rose",4.5,AMLAQ,3.9,135
665,LA PERLA,Divina,107,3534.21,62,2047.86,50,EDT,Women,Fruity,"Musk, Amber, Vanilla, Woody notes","Jasmine, African orange, Pink",4.5,GOLDEN,3.5,63
666,CARTIER,Santos D Concentree,240.5,7943.715,240.5,7943.715,100,EDT,Men,Spicy,"Sandalwood, Amber, Coconut, Patchouli, Vanilla, Cedar","Pepper, Nutmeg, Vetiver, Geranium, Rosemary, Cloves, Clary Sage",4.5,alryhanaksa,3.6,33
667,DORALL COLLECTION,Green Secret,27,891.81,9.5,313.785,100,EDT,Men,Fruity,"Moss, Sandalwood, Coumarin","Ylang, Geranium, Jasmine",2,B.A.G,3.7,14.1K
668,DORALL COLLECTION,Lancy,27,891.81,11.85,391.4055,100,EDT,Women,Spicy,"Tonka, Praline, Patchouli, Vanilla","Iris, Orange Blossom, Jasmine",4.5,the beauty,3.5,538
669,Lancome,Miracle,426,14070.78,200,6606,100,EDP,Women,Arabian,"Amber, Musk, Jasmine","Magnolia, Ginger, Mandarin Orange, Pepper, Jasmine",4.5,Beuatyone1,4.4,537
670,armani,Code Absolu ED,8.5,280.755,8.5,280.755,2,EDP,Men,Floral,"Vanilla, Amber, Musk,, Patchouli","Jasmine, Geranium, Neroli, Ylang-Ylang",5,Princess of beauty,3.8,467
671,DAVIDOFF,Cool Water,360,11890.8,76.95,2541.6585,125,EDT,Men,Woody,"Amber, Cedar, Musk, Oakmoss, Tobacco","Geranium, Jasmine, Neroli, Sandalwood",4.5,hadayiq baris,3.8,122
672,LACOSTE,L.12.12 Blanc,244,8059.32,88,2906.64,100,EDT,Men,Woody,"Leather, Suede, Cedar","Mexican Tuberose, Ylang-Ylang",3.7,hadayiq baris,3.8,122
673,MONTBLANC,Lady Emblem Elixir,372,12287.16,176.3,5823.189,50,EDP,Women,Woody,"Patchouli, Sandalwood, Vanilla","Iris, Orange Blossom, Damask Rose, Jasmine",5,Beautiful Live,412,7
674,BURBERRY,Body,240,7927.2,141.35,4668.7905,85,EDP,Women,Woody,"Cashmere Wood, Musk, Amber, Vanille","Iris, Rose, Sandalwood",4.8,noon,4.2,98.1K
675,CARTIER,Declaration Essence,478,15788.34,173.6,5734.008,100,EDT,Men,Citrus,"Vetiver, Sandalwood, Musk, Amber","Geranium, Lemon, Sicilian Lemon",4.5,noon,4.2,98.1K
676,DORALL COLLECTION,Pink Hearts,29,957.87,8.15,269.1945,100,EDT,Women,Floral,"Caramel, Musk, Tonka, Sandalwood, Vanilla","Red Berries, Lily Of The Valley, Licorice, Cotton Candy, Strawberry",4.4,B.A.G,3.9,14.1K
677,HUGO BOSS,Natural Spray,595,19652.85,140,4624.2,75,EDP,Women,Oriental,"Apricot, Amber, Lemon Tree","Bulgarian Rose, Jasmine, Lily",4,Parisian Store,3.9,425
678,Remy Marquis,Remy,57.3,1892.619,57.3,1892.619,100,EDT,Men,Spicy,"Cedar, Sandalwood, Musk, Amber","Geranium, Cinnamon, Nutmeg",4.5,moon perfume,3.7,199
679,GUCCI,Flora Gardenia,510,16845.3,234.5,7745.535,100,EDT,Women,Citrus,"Patchouli, Brown Sugar Accord","White Gardenia, Frangipani Flower",4.5,AMLAQ,3.9,135
680,GUCCI,Flora Gorgeous Gardenia,510,16845.3,226.8,7491.204,100,EDT,Women,Citrus,Patchouli,"Gardenia, Plumeria",4.4,AMLAQ,3.9,135
681,Calvin Klein,Sheer Beauty Essence,415,13707.45,167.95,5547.3885,100,EDT,Women,Floral,"Musk, Vanilla, Cedar","Lilac, Magnolia, Turkish Rose, Peony",4.5,noon100 %  genuine product,4.2,98.1K
682,DAVIDOFF,The Game,215,7101.45,83.95,2772.8685,100,EDT,Men,Woody,Ebony Wood,"Iris, Woody Notes",4.9,noon,4.2,98.1K
683,DORALL COLLECTION,Oud Wood,19,627.57,9.9,326.997,100,PDT,Unisex,Citrus,"Cedar, tobacco, patchouli, sandalwood, musk","Geranium, marigold, rose, bay leaves",4.3,B.A.G,3.7,14.1K
684,Mancera,Rose Greedy,446,14731.38,269,8885.07,120,EDP,Unisex,"Rose, Floral","White Musk, Amber, Vanilla, Sugar","Rose, Jasmine, Flowers",4.5,AMLAQ,3.9,135
685,ROGER & GALLET,Open,43.4,1433.502,43.4,1433.502,100,EDT,Men,Spicy,"Lamon, Woody","Sage, Thyme",5,Acacia Rose,3.5,88
686,LACOSTE,Challenge,300,9909,144.95,4787.6985,90,EDT,Men,Citrus,"Ginger, Jasmine, Juniper, Nutmeg, Pepper, Violet, Whisky","Amber, Musk, Wood",4.8,Beautiful Live,3.9,7
687,VERSACE,The Dreamer,499,16481.97,135.7,4482.171,100,EDT,Men,Arabian,"Cedar, Tonka Bean","Geranium, Rose, Tobacco",4,noon,4.2,98.1K
688,Justcavalli,Just Cavalli,385,12716.55,131.4,4340.142,75,EDT,Women,Floral,"Cuddly, Creamy Rosewood",Tahitian Tiare Flowers,4.6,Star.perfume,3.7,537
689,Genie,8839 Collection,43,1420.29,24.85,820.7955,25,EDP,Women,Floral,"Liquid Amber, Black Violet, Cream, Mahogany","Lotus Blossom, Champaca Flower, Black Orchid",4.2,Parisian Store,3.9,425
690,GIORGIO ARMANI,Si Possione,705,23286.15,246.5,8141.895,100,EDP,Women,Floral,"Cedar, Vanilla, Amberwood, Patchouli","Rose, Jasmine, Heliotrope, Pineapple",4.7,Al-Najm,3.7,347
691,Calvin Klein,Beauty,378,12485.34,109.55,3618.4365,100,EDP,Women,Floral,Virginia Cedar,Jasmine,4.6,AMLAQ,3.9,135
692,J.CASANOVA,Paris Vivaldi,90,2972.7,90,2972.7,100,EDP,Women,Fruity,"Cedar, Moss, Musk, Amber, Sandalwood","Lily-of-the-valley, Rose, Jasmine, Narcissus, Orchid",3,Grass gulf,454,9
693,Calvin Klein,Beauty,380,12551.4,118,3897.54,100,EDP,Women,Floral,Virginia Cedar,Jasmine,4.6,AMLAQ,3.9,135
694,LACOSTE,Essential,336,11098.08,148.65,4909.9095,125,EDT,Men,Citrus,"Sandalwood, Patchouli","Pepper, Rose",3.3,AMLAQ,3.9,135
695,Rasasi,Al Wisam Day,213,7035.39,84.8,2800.944,100,EDP,Men,Oriental,"Amber, Musk, Oakmoss, Agarwood (Oud)","Rose, Clary Sage, Sandalwood, Cedar",5,hadayiq baris,3.8,122
696,Rasasi,Shuhrah,77.95,2574.6885,77.95,2574.6885,90,EDP,Men,Floral,"Amber, Musk, Oakmoss, Agarwood, Leathery","Rose, Sandalwood, Cedar,Jasmine",5,VIP.PARFUME,3.7,23
697,cacharel,Yes I Am ED,15,495.45,8.9,293.967,2,EDT,Women,Jasmine,"Milk, Sandalwood, Cardamom","Ginger Flower, Jasmine, Gardenia",1,Royal Scent,3.5,5
698,GUCCI,Guilty Black,425,14037.75,218.05,7202.1915,90,EDT,Men,Spicy,Patchouli,Orange Flower,5,noon,4.2,98.1K
699,CHANEL,Bleu De Chanel,920,30387.6,245,8092.35,100,EDT,Men,Citrus,"Labdanum, Sandalwod, Patchouli, Vetiver, Incense, Cedar, White Musk","Ginger, Iso E Super, Nutmeg, Jasmine",4.8,The smart store,4.1,319
700,Dolce & Gabbana,Pour Femme,566,18694.98,195,6440.85,100,EDP,Women,Floral,"Guimave, Vanilla, Heliotrope, Sandalwood","Jasmine, Orange Blossom",5,Parfume-Stor,3.9,66
701,Arabian Oud,Sheikh Al Shuyukh,54,1783.62,54,1783.62,100,EDP,Men,Woody,"Vetiver, Patchouli","Lavender, Sage, Rosemary",5,VIP.PARFUME,445,8
702,S.T.Dupont,Essence Pure,117,3864.51,91.1,3009.033,100,EDT,Women,Citrus,"Amber, Patchouli, Vanilla, Cedar","Jasmine, Rose",4.4,noon,4.2,98.1K
703,ISSEY MIYAKE,L'eau D'issey Pour Homme,220,7266.6,155.75,5144.4225,125,EDT,Men,Floral,Coriander,Nutmeg,5,noon,4.2,98.1K
704,CHANEL,Bleu De Chanel,930,30717.9,374,12353.22,100,EDP,Men,Woody,"Incense, Amber, Cedar, Sandalwood, Patchouli, Labdanum, Amber wood","Ginger, Jasmine, Nutmeg, Melon",4.7,Perfume Ms,4.1,66
705,Lattafa,Musk Mood,48,1585.44,48,1585.44,100,EDP,Unisex,Woody,"Musk, Incense, Amber, Resins, Woody Note","Patchouli, Caramel, Agarwood (Oud), Floral Notes",5,Rihanna World Store,445,8
706,Yves Saint Laurent,Black Opium,620,20478.6,364.65,12044.3895,90,EDP,Women,Vanilla,"Musk, White Wood","Jasmine Tea, Orrange Blossom, Coffee",4.8,noon,4.2,98.1K
707,CARTIER,Baiser Vole,640,21139.2,227.6,7517.628,100,EDP,Women,Floral,Green leaves of lily,"Essences of rare, elegant lily flower",4.4,AMLAQ,3.9,135
708,Elizabeth Arden,Red Door,128.95,4259.2185,128.95,4259.2185,100,EDT,Women,Floral,"Honey, Sandalwood, Vetiver","Orchid, Jasmine, Lily-of-the valley, Orange blossom,Wild violet, Freesia",5,Golden Perfumesعطر أصلي 100,3.6,111
709,GUESS,Seductive,177,5846.31,86.75,2865.3525,75,EDT,Women,Spicy,"Vanille, Olibanum, Cashmere Wood","Jasmine, African Orange Flower, Orris Root",5,noon,4.2,98.1K
710,Dolce & Gabbana,The One,350,11560.5,189.6,6262.488,100,EDT,Men,Spicy,"Amber, Cedar, Toacco","Ginger, Orange Blossom, Cardamom",4.3,noon,4.2,98.1K
711,NINA RICCI,Mademoiselle Ricci,206,6804.18,117,3864.51,50,EDP,Women,Floral,"White Wood, Musk, Amber, Cedar, Violet","Nerium Oleander, Rose Hip, Laurels",4.5,AMLAQ,3.9,135
712,JAGUAR,Classic Black,60,1981.8,60,1981.8,100,EDT,Men,Aromatic,"Sandalwood, Oakmoss, Tonka Beans, Virginia Cedar, Vetiver, Musk","Cardamom With Black Tea Leaves, Geranium, Nutmeg",4.3,perfumes--addresses,4.4,59
713,Creation Lamis,Above The Law,28.5,941.355,28.5,941.355,100,EDT,Men,Woody,"Haitian Vetiver, Tonka Bean, Amberwood","Guatemalan Cardamom, Juniper, Apple, Geranium",4,Princess of beauty,3.8,467
714,GIORGIO ARMANI,Si,620,20478.6,261.8,8647.254,100,EDP,Women,Floral,"Patchouli, Vanilla, Ambroxan, Woody Notes","May rose, Neroli Absolute, Davana, Osmanthus",4.7,Al-Najm,3.7,347
715,DIESEL,Plus Plus Masculine,50,1651.5,30,990.9,75,EDT,Men,Spicy,"Vetiver, Musk, Sandalwood, Patchouli, Oak Moss, Nutmeg, Clove, Cinnamon, Tonka Bean, Anise","Jasmine, Birch, Sage, Cardamom, Coriander, Lily-of-The-Valley, Violet, Green Notes",4.5,Attractive perfume,3.8,244
716,JAGUAR,Classic Blue,290,9578.7,67,2213.01,100,EDT,Men,Spicy,"Sandalwood, Benzoin, White Musk","Ginger, Orange Blossom, Lotus",4.7,Beauty Gallery,4.3,59
717,Van Cleef & Arpels,First,181.1,5981.733,181.1,5981.733,100,EDP,Women,Floral,"Honey, Tonka Beans, Amber, Sandalwood, Musk, Civet, Vanilla, Oakmoss, Vetiver","Carnation, Tuber Rose, Orchid, Orris Root, Jasmine, Hiacynth, Rose, Ylang Ylang, narcissus, Lily",5,noon,4.2,98.1K
718,BURBERRY,Body Tender,373,12320.19,114,3765.42,85,EDT,Women,Floral,"Cashmeran, Amber, Musk","Dewy English Roses, White Jasmine, Sandalwood",5,Number One,4.2,537
719,Calvin Klein,Eternity,463,15292.89,95,3137.85,100,EDT,Men,Floral,"Sandalwood, Vetiver, Rosewood, Ambergris","Jasmine, Geranium, Sage",4.5,hadayiq baris,3.8,122
720,Ferrari,Scuderia Red,245,8092.35,97.6,3223.728,125,EDT,Men,Fruity,"Cedar, Sandalwood, Moss, Vanilla","Jasmine, Geranium, Orris, Nutmeg",4.6,noon,4.2,98.1K
721,GUESS,Marciano,95,3137.85,83.5,2758.005,100,EDP,Women,Citrus,"Powdery Vanilla, Musk, Woody Accords","Peony, Pink Honeysuckle, Intensively Clean, Sweet Jasmine",4.6,top langri,3.6,347
722,TOMMY HILFIGER,Tommy Girl,380,12551.4,122.95,4061.0385,100,EDT,Women,Citrus,"Desert Jasmin, Cherokee Rose, Magnolia Petals, Dakota Lilies, Cedar, Sandalwood, Wild Heather","Grapefruit, Citrus Orchards, Crisp Green Notes, Honeysuckle, Butterfly Violets",4.4,Parvant Store,4.1,76
723,Rasasi,Oud Al Misk,59,1948.77,59,1948.77,100,EDP,Women,Oriental,"Cedar, Vetiver, Patchouli, Sandalwood, Ambergris, Musk","Geranium, Jasmine",3,hawas,454,9
724,Alina Corel,Beach Palm,24.95,824.0985,24.95,824.0985,100,EDP,Women,Fresh,"Himalayan Cedar, Warm Woman Skin Accord, Sandal, Incense","Heliotrope, Jasmine In An Alliance With Hibiscus Blossom, Bulgarian Rose",2.3,noon,4.2,98.1K
